source_path,source_filename,source_sha256,collection,canonical_filename,unit_type,top_level_unit,unit_identifier,document_title,topic_slug,destination_path,transformed_sha256,classification_evidence,status
12-05-built-in-operators-cornell-notes.tex,12-05-built-in-operators-cornell-notes.tex,57404ba5ebc66d3b5bbfe5eee806f797ed07b028e8b91268d57f212213f96f34,cpp,12-05-built-in-operators-cornell-notes.tex,Clause,12,12.05,Built In Operators,12-built-in-operators,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/12-built-in-operators/12-05-built-in-operators-cornell-notes.tex,13d3253cb1a8791a1c10288faeb0627af2281ec02315a81d3c9758437539a352,collection remainder after ISO-specific template classification,source_removed
12-06-user-defined-literals-cornell-notes.tex,12-06-user-defined-literals-cornell-notes.tex,32abf4a00a5e0f6596a95ca3f0d999fe1addfe451ad35b6a62e2a653a1b8a401,cpp,12-06-user-defined-literals-cornell-notes.tex,Clause,12,12.06,User Defined Literals,12-user-defined-literals,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/12-user-defined-literals/12-06-user-defined-literals-cornell-notes.tex,3d9badf2cb011cd9d352488ac9c260d2507219a61e1607a495870c3f5210e8c1,collection remainder after ISO-specific template classification,source_removed
13-01-preamble-cornell-notes.tex,13-01-preamble-cornell-notes.tex,aa9da86ebfbce0a9dc348a2a7f67fc33f95f400eec9790db6294fab3eb499618,cpp,13-01-preamble-cornell-notes.tex,Clause,13,13.01,Preamble,13-preamble,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-preamble/13-01-preamble-cornell-notes.tex,7e85465129a244806c102820c1e91bda46a73e7fb13d6651e68c75210c0b520f,collection remainder after ISO-specific template classification,source_removed
13-02-template-parameters-cornell-notes.tex,13-02-template-parameters-cornell-notes.tex,e1c17c67a86f60c4caedc5a8b8b55b80773c37c9156c0200eec044503e241698,cpp,13-02-template-parameters-cornell-notes.tex,Clause,13,13.02,Template Parameters,13-template-parameters,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-template-parameters/13-02-template-parameters-cornell-notes.tex,a3a4f82ec5a66a15f4f7380b83452d0bddb2b69d7c00045c5e25bdbf88d0f62e,collection remainder after ISO-specific template classification,source_removed
13-03-names-of-template-specializations-cornell-notes.tex,13-03-names-of-template-specializations-cornell-notes.tex,c8cb1d1b012d7584eedc8b32e23f747d5c42fd3b9dfb73f5483a4793c4bb970f,cpp,13-03-names-of-template-specializations-cornell-notes.tex,Clause,13,13.03,Names Of Template Specializations,13-names-of-template-specializations,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-names-of-template-specializations/13-03-names-of-template-specializations-cornell-notes.tex,95d490d028502d6638b66cac8823d72435abe8ed4f69d21b7fca2d3ee0c12006,collection remainder after ISO-specific template classification,source_removed
13-04-01-general-cornell-notes.tex,13-04-01-general-cornell-notes.tex,020ab85a7300b7f1626b14b1f24d2033f72a1438cc1ba43fc6cce8a56cd63bf2,cpp,13-04-01-general-cornell-notes.tex,Clause,13,13.04.01,General,13-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-general/13-04-01-general-cornell-notes.tex,2bad30fe5b259f3217884b8ae502ada1916b8807c2f4d9a42138e366ae292a3b,collection remainder after ISO-specific template classification,source_removed
13-04-02-template-type-arguments-cornell-notes.tex,13-04-02-template-type-arguments-cornell-notes.tex,79e6ddf1bbbbf5f737efc5d719a6ae86b59bbf428b239c5949533833c745b84e,cpp,13-04-02-template-type-arguments-cornell-notes.tex,Clause,13,13.04.02,Template Type Arguments,13-template-type-arguments,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-template-type-arguments/13-04-02-template-type-arguments-cornell-notes.tex,55b63765d1770a0764e8ea10f88aa772c7380a371b0fc352afd4244551eefad8,collection remainder after ISO-specific template classification,source_removed
13-04-03-template-non-type-arguments-cornell-notes.tex,13-04-03-template-non-type-arguments-cornell-notes.tex,50605baeb5ae2d5e4b1bc4ea808f4894ebe001acb45db2fc7a2030831330aeea,cpp,13-04-03-template-non-type-arguments-cornell-notes.tex,Clause,13,13.04.03,Template Non Type Arguments,13-template-non-type-arguments,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-template-non-type-arguments/13-04-03-template-non-type-arguments-cornell-notes.tex,99d059cd597e8324567240bbf062aaacc59206e76ef4e4c72ca89ad1e698735e,collection remainder after ISO-specific template classification,source_removed
13-04-04-template-template-arguments-cornell-notes.tex,13-04-04-template-template-arguments-cornell-notes.tex,e2f879194c390a32ce5ae69033d8cc071fc228a83a8cfb21d567a4226c05449c,cpp,13-04-04-template-template-arguments-cornell-notes.tex,Clause,13,13.04.04,Template Template Arguments,13-template-template-arguments,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-template-template-arguments/13-04-04-template-template-arguments-cornell-notes.tex,4083faab31da000060c8f9d4cb93190e0950508841be50743b4dd41123325bcd,collection remainder after ISO-specific template classification,source_removed
13-05-01-general-cornell-notes.tex,13-05-01-general-cornell-notes.tex,aa93f1f3a871f5756eef832f874f0264ade1778d6579e4aa33d3b424d760490c,cpp,13-05-01-general-cornell-notes.tex,Clause,13,13.05.01,General,13-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-general/13-05-01-general-cornell-notes.tex,84e5226bc178a250092a72501a427525daac10e9304770332d1fa75de9436912,collection remainder after ISO-specific template classification,source_removed
13-05-02-01-general-cornell-notes.tex,13-05-02-01-general-cornell-notes.tex,b2931df63f5a2d669a62a29c31914fcc070c752ab7857e7e1c86964af451f90e,cpp,13-05-02-01-general-cornell-notes.tex,Clause,13,13.05.02.01,General,13-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-general/13-05-02-01-general-cornell-notes.tex,d1a25b7d81ec2165883f8cb9f06d47fd27ca5dc91fe3ffd06b33328491ff9e43,collection remainder after ISO-specific template classification,source_removed
13-05-02-02-logical-operations-cornell-notes.tex,13-05-02-02-logical-operations-cornell-notes.tex,dd6a1d9685c611459067f145a2a1fcd56ea0f65761a7b47b517bce0498b29385,cpp,13-05-02-02-logical-operations-cornell-notes.tex,Clause,13,13.05.02.02,Logical Operations,13-logical-operations,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-logical-operations/13-05-02-02-logical-operations-cornell-notes.tex,e91eb7f7353af6e7eef4168bbe4b8d8446fc88487935903ad86d676f6a5b62ab,collection remainder after ISO-specific template classification,source_removed
13-05-02-03-atomic-constraints-cornell-notes.tex,13-05-02-03-atomic-constraints-cornell-notes.tex,ec2565a63752cde837ffe9492e46e70f19732c36fe91aa3b09b918ea04449b77,cpp,13-05-02-03-atomic-constraints-cornell-notes.tex,Clause,13,13.05.02.03,Atomic Constraints,13-atomic-constraints,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-atomic-constraints/13-05-02-03-atomic-constraints-cornell-notes.tex,91360703463249a8aca871da44ec58978f601c12ec17f29eaf2d4dfe4aaa9c91,collection remainder after ISO-specific template classification,source_removed
13-05-03-constrained-declarations-cornell-notes.tex,13-05-03-constrained-declarations-cornell-notes.tex,7d57ac698571d45f0f72006eddd82a94a62537cb2ceeec7ea5ea759a3c34e60a,cpp,13-05-03-constrained-declarations-cornell-notes.tex,Clause,13,13.05.03,Constrained Declarations,13-constrained-declarations,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-constrained-declarations/13-05-03-constrained-declarations-cornell-notes.tex,2301580373b83a52b0a596bf6744431dc5fd36745514e142fb73da61252bb573,collection remainder after ISO-specific template classification,source_removed
13-05-04-constraint-normalization-cornell-notes.tex,13-05-04-constraint-normalization-cornell-notes.tex,54ad9c18737a8549878eb1579d7e79b9ce3008903b2d108fc1483a0179bc1cf9,cpp,13-05-04-constraint-normalization-cornell-notes.tex,Clause,13,13.05.04,Constraint Normalization,13-constraint-normalization,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-constraint-normalization/13-05-04-constraint-normalization-cornell-notes.tex,115974426844bbd2de66e9d13c85cdd676e5d2c61c941ad1fb007be1459c3188,collection remainder after ISO-specific template classification,source_removed
13-05-05-partial-ordering-by-constraints-cornell-notes.tex,13-05-05-partial-ordering-by-constraints-cornell-notes.tex,0a8e8cddcc629b8e99a551354d34db73645ff47b8cfca019357806fafaf17f55,cpp,13-05-05-partial-ordering-by-constraints-cornell-notes.tex,Clause,13,13.05.05,Partial Ordering By Constraints,13-partial-ordering-by-constraints,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-partial-ordering-by-constraints/13-05-05-partial-ordering-by-constraints-cornell-notes.tex,054baba719565df738d9fb094ea21ba0e6a686b37a320c664f06907b43917aa4,collection remainder after ISO-specific template classification,source_removed
13-06-type-equivalence-cornell-notes.tex,13-06-type-equivalence-cornell-notes.tex,24ce837ba3a8a318646f3d4c35b18a32183f19ce945dac99e012b87422abf38c,cpp,13-06-type-equivalence-cornell-notes.tex,Clause,13,13.06,Type Equivalence,13-type-equivalence,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-type-equivalence/13-06-type-equivalence-cornell-notes.tex,c6e51885940a06408a42febbb2a51cebcd23ce16b88bb396bcad3c74dfdf8e94,collection remainder after ISO-specific template classification,source_removed
13-07-01-general-cornell-notes.tex,13-07-01-general-cornell-notes.tex,bf3917f9cc0af5b893022760e48bb8e60651240f5a92853b09fb00fc036bd860,cpp,13-07-01-general-cornell-notes.tex,Clause,13,13.07.01,General,13-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-general/13-07-01-general-cornell-notes.tex,d4a72b450970b90af0d781b164951059f5fca64b4054ecd29edd1b36125e0537,collection remainder after ISO-specific template classification,source_removed
13-07-02-01-general-cornell-notes.tex,13-07-02-01-general-cornell-notes.tex,c5b6a3fb9fd7047abf7b2ea7883a8da5acfd2fa02ac95475428f13fad77fea74,cpp,13-07-02-01-general-cornell-notes.tex,Clause,13,13.07.02.01,General,13-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-general/13-07-02-01-general-cornell-notes.tex,a9600e3b8dadac297f11630b8d97c1c33a287be603fda0d204c20776099852ac,collection remainder after ISO-specific template classification,source_removed
13-07-02-02-member-functions-of-class-templates-cornell-notes.tex,13-07-02-02-member-functions-of-class-templates-cornell-notes.tex,88ea2ad1d24a0a83cabf37f2faeb29913de150e8b601f1697db308ae04fa706a,cpp,13-07-02-02-member-functions-of-class-templates-cornell-notes.tex,Clause,13,13.07.02.02,Member Functions Of Class Templates,13-member-functions-of-class-templates,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-member-functions-of-class-templates/13-07-02-02-member-functions-of-class-templates-cornell-notes.tex,9b0ca6c364de2da1afc651d613c012f949c5eb1f2e06c2761d11dfa86216a89c,collection remainder after ISO-specific template classification,source_removed
13-07-02-03-deduction-guides-cornell-notes.tex,13-07-02-03-deduction-guides-cornell-notes.tex,40e5347b1b0cb0456be38dbd4f480e7d04d47d09f9eb45b588e478aef77066d7,cpp,13-07-02-03-deduction-guides-cornell-notes.tex,Clause,13,13.07.02.03,Deduction Guides,13-deduction-guides,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-deduction-guides/13-07-02-03-deduction-guides-cornell-notes.tex,94af0033a9a3b3336aa135a2b8d6159b0037958537b9215d90f4d01ae1c323d8,collection remainder after ISO-specific template classification,source_removed
13-07-02-04-member-classes-of-class-templates-cornell-notes.tex,13-07-02-04-member-classes-of-class-templates-cornell-notes.tex,a0617379f27a7f54e42ad1bb165edda3decd3f1f28c383cb5e22c25ecaa29a72,cpp,13-07-02-04-member-classes-of-class-templates-cornell-notes.tex,Clause,13,13.07.02.04,Member Classes Of Class Templates,13-member-classes-of-class-templates,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-member-classes-of-class-templates/13-07-02-04-member-classes-of-class-templates-cornell-notes.tex,c4b6bb32c1b02580f3532288f533a6e40f1ca016e3df4362210a2c8500ff7aa9,collection remainder after ISO-specific template classification,source_removed
13-07-02-05-static-data-members-of-class-templates-cornell-notes.tex,13-07-02-05-static-data-members-of-class-templates-cornell-notes.tex,6e97fbbf343faab8054e5a05d6e9932745e63c4713277bf2363d2a82ea936e57,cpp,13-07-02-05-static-data-members-of-class-templates-cornell-notes.tex,Clause,13,13.07.02.05,Static Data Members Of Class Templates,13-static-data-members-of-class-templates,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-static-data-members-of-class-templates/13-07-02-05-static-data-members-of-class-templates-cornell-notes.tex,6c7909809944cac746aab6aa6a12143de6199b4909fcc0ff992ede66dd3012d9,collection remainder after ISO-specific template classification,source_removed
13-07-02-06-enumeration-members-of-class-templates-cornell-notes.tex,13-07-02-06-enumeration-members-of-class-templates-cornell-notes.tex,a778deb35d7493adbbc71ab81a62f038d3518f8745641deb33186e1f6538095d,cpp,13-07-02-06-enumeration-members-of-class-templates-cornell-notes.tex,Clause,13,13.07.02.06,Enumeration Members Of Class Templates,13-enumeration-members-of-class-templates,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-enumeration-members-of-class-templates/13-07-02-06-enumeration-members-of-class-templates-cornell-notes.tex,4d0e0e126994c40bbe31a65bae345aca14b9d918d783eb88e81abbdc78f6f86b,collection remainder after ISO-specific template classification,source_removed
13-07-03-member-templates-cornell-notes.tex,13-07-03-member-templates-cornell-notes.tex,b2fc0605d1d74b641b9782ab954a4a65a1c59ab6be22f4a2a5137f356baa5658,cpp,13-07-03-member-templates-cornell-notes.tex,Clause,13,13.07.03,Member Templates,13-member-templates,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-member-templates/13-07-03-member-templates-cornell-notes.tex,e5fd841aab56c8e73406c8203645a982d3dfdc0d1a168c7e81e4a449eb01965c,collection remainder after ISO-specific template classification,source_removed
13-07-04-variadic-templates-cornell-notes.tex,13-07-04-variadic-templates-cornell-notes.tex,7e9c65d53d167a21de28b763fd5e4f8bc3cdcf374336ee6171436fbb0170043c,cpp,13-07-04-variadic-templates-cornell-notes.tex,Clause,13,13.07.04,Variadic Templates,13-variadic-templates,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-variadic-templates/13-07-04-variadic-templates-cornell-notes.tex,466e9c3466b0b53764c68dadecfac5136092df50e83efa391c586fb60af30f20,collection remainder after ISO-specific template classification,source_removed
13-07-05-friends-cornell-notes.tex,13-07-05-friends-cornell-notes.tex,d45473fd6148730a08ce3f20a41d0fbcba4e517f7ae47751643918a7b102bf32,cpp,13-07-05-friends-cornell-notes.tex,Clause,13,13.07.05,Friends,13-friends,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-friends/13-07-05-friends-cornell-notes.tex,65082ff0eec1443051dd49eb3f0297fbcba6cf56a8a4eed1e332fa7f9f982388,collection remainder after ISO-specific template classification,source_removed
13-07-06-01-general-cornell-notes.tex,13-07-06-01-general-cornell-notes.tex,93458b6abb2c669fcb4d105f549150ade6991751b07f84b085353b5c634e532b,cpp,13-07-06-01-general-cornell-notes.tex,Clause,13,13.07.06.01,General,13-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-general/13-07-06-01-general-cornell-notes.tex,a3aab99be200cd03e38e98dbc07f0fac618b5d7e8199e9e2c732bc276e40ba6b,collection remainder after ISO-specific template classification,source_removed
13-07-06-02-matching-of-partial-specializations-cornell-notes.tex,13-07-06-02-matching-of-partial-specializations-cornell-notes.tex,81759d68e7d38356b60a710042ba64914eff107a7a64d903c99c994497b64fbc,cpp,13-07-06-02-matching-of-partial-specializations-cornell-notes.tex,Clause,13,13.07.06.02,Matching Of Partial Specializations,13-matching-of-partial-specializations,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-matching-of-partial-specializations/13-07-06-02-matching-of-partial-specializations-cornell-notes.tex,cfc96c596b0e1e2e12c870b20f1dd7e2de4bfeef2a9e08b2fe7cf0b53b4ceda6,collection remainder after ISO-specific template classification,source_removed
13-07-06-03-partial-ordering-of-partial-specializations-cornell-notes.tex,13-07-06-03-partial-ordering-of-partial-specializations-cornell-notes.tex,8b1aeb6c721fc547ac0c219522e73443be94b6a3b01ca5e584485abce8ed044b,cpp,13-07-06-03-partial-ordering-of-partial-specializations-cornell-notes.tex,Clause,13,13.07.06.03,Partial Ordering Of Partial Specializations,13-partial-ordering-of-partial-specializations,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-partial-ordering-of-partial-specializations/13-07-06-03-partial-ordering-of-partial-specializations-cornell-notes.tex,92055039445aced71babfe8a71f4376743b43eccc51a78be906aae21ce5b1c82,collection remainder after ISO-specific template classification,source_removed
13-07-06-04-members-of-class-template-partial-specializations-cornell-notes.tex,13-07-06-04-members-of-class-template-partial-specializations-cornell-notes.tex,a6a531ed5f2184949427b6dbd1ede6be0427eddddc9481b1f3a21c55d8f49053,cpp,13-07-06-04-members-of-class-template-partial-specializations-cornell-notes.tex,Clause,13,13.07.06.04,Members Of Class Template Partial Specializations,13-members-of-class-template-partial-specializations,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-members-of-class-template-partial-specializations/13-07-06-04-members-of-class-template-partial-specializations-cornell-notes.tex,2f2966ed7cc4b2f000dee00885077dfb0e4f4764742fda7e2024acdb89c183eb,collection remainder after ISO-specific template classification,source_removed
13-07-07-01-general-cornell-notes.tex,13-07-07-01-general-cornell-notes.tex,f69a27d9e643599fab58927e9bab91560ee4103786e37fbdc0326008f301b921,cpp,13-07-07-01-general-cornell-notes.tex,Clause,13,13.07.07.01,General,13-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-general/13-07-07-01-general-cornell-notes.tex,1b909205e74729627b9cb9060448894de5cf9a515cefbfba56917c94f45ec1bb,collection remainder after ISO-specific template classification,source_removed
13-07-07-02-function-template-overloading-cornell-notes.tex,13-07-07-02-function-template-overloading-cornell-notes.tex,0c70ee0ad0eff1a87c1c0508ccd9b08e29f27311293746bf9d1809d842738e20,cpp,13-07-07-02-function-template-overloading-cornell-notes.tex,Clause,13,13.07.07.02,Function Template Overloading,13-function-template-overloading,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-function-template-overloading/13-07-07-02-function-template-overloading-cornell-notes.tex,d081af9f45da6ea5945374dce19d3169b1083419d56a039013f31d855aca20c9,collection remainder after ISO-specific template classification,source_removed
13-07-07-03-partial-ordering-of-function-templates-cornell-notes.tex,13-07-07-03-partial-ordering-of-function-templates-cornell-notes.tex,9cdf84f3bd28d6411ea43ea8f00f1294bdd5e5196695041711efdc2d74bda81c,cpp,13-07-07-03-partial-ordering-of-function-templates-cornell-notes.tex,Clause,13,13.07.07.03,Partial Ordering Of Function Templates,13-partial-ordering-of-function-templates,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-partial-ordering-of-function-templates/13-07-07-03-partial-ordering-of-function-templates-cornell-notes.tex,de9e68feff6dfac53f76ce4ede23e049313b3976110d8a78d258447f6d9b66e9,collection remainder after ISO-specific template classification,source_removed
13-07-08-alias-templates-cornell-notes.tex,13-07-08-alias-templates-cornell-notes.tex,4447c89de0201db7c7bef107c84cf1ae94bb030c88f0c2cec6198f83ac579454,cpp,13-07-08-alias-templates-cornell-notes.tex,Clause,13,13.07.08,Alias Templates,13-alias-templates,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-alias-templates/13-07-08-alias-templates-cornell-notes.tex,a60f0f62091058cc5178c4a7272092990fd788a0366fc45d79689d124fd3e369,collection remainder after ISO-specific template classification,source_removed
13-07-09-concept-definitions-cornell-notes.tex,13-07-09-concept-definitions-cornell-notes.tex,0f9f252705e280d23c3a8e8688df957d282cb39a476f02b13d6f7e0317b728ae,cpp,13-07-09-concept-definitions-cornell-notes.tex,Clause,13,13.07.09,Concept Definitions,13-concept-definitions,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-concept-definitions/13-07-09-concept-definitions-cornell-notes.tex,79127f7fdbd4736ae0e718e12ff7521d6838aa2ceb37ff3a2f1b81e59940c6eb,collection remainder after ISO-specific template classification,source_removed
13-08-01-general-cornell-notes.tex,13-08-01-general-cornell-notes.tex,f671c9c16381a149579833973054628171346197164fa7c91c8df2382ae8c480,cpp,13-08-01-general-cornell-notes.tex,Clause,13,13.08.01,General,13-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-general/13-08-01-general-cornell-notes.tex,30ab0d50e88657597a097f18a5da893f5354c5939884dab8383d810acc42f341,collection remainder after ISO-specific template classification,source_removed
13-08-02-locally-declared-names-cornell-notes.tex,13-08-02-locally-declared-names-cornell-notes.tex,95391aa70923bf85bfe53622dada0b97ce883c8fdc5a96e4a40147291cc559b5,cpp,13-08-02-locally-declared-names-cornell-notes.tex,Clause,13,13.08.02,Locally Declared Names,13-locally-declared-names,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-locally-declared-names/13-08-02-locally-declared-names-cornell-notes.tex,99f6584ffdd5100c69bdeb63e7109edabfa4197891e412b9ed755048fc73bd9d,collection remainder after ISO-specific template classification,source_removed
13-08-03-01-general-cornell-notes.tex,13-08-03-01-general-cornell-notes.tex,6b7bc82b1494afa23de875742f3de0852ad809c96bd58091d31998fa1ce1cd4b,cpp,13-08-03-01-general-cornell-notes.tex,Clause,13,13.08.03.01,General,13-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-general/13-08-03-01-general-cornell-notes.tex,480cffcf14d02b5c3074eda732b41b455a1ff64025e12e3165df587b0bfe5aec,collection remainder after ISO-specific template classification,source_removed
13-08-03-02-dependent-types-cornell-notes.tex,13-08-03-02-dependent-types-cornell-notes.tex,18be10502eb540ba0f0fe95b0d7a18bd39222ddd87d5ccca55e872e9ff9739d5,cpp,13-08-03-02-dependent-types-cornell-notes.tex,Clause,13,13.08.03.02,Dependent Types,13-dependent-types,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-dependent-types/13-08-03-02-dependent-types-cornell-notes.tex,40b50b2977a44be45bf202c46a0556a4d442370d25cb331bc5b6676a17040f03,collection remainder after ISO-specific template classification,source_removed
13-08-03-03-type-dependent-expressions-cornell-notes.tex,13-08-03-03-type-dependent-expressions-cornell-notes.tex,edc8a668e3d1c64798bdd183b6a736748a2d4e8dbd6695c7eccc4721d3834151,cpp,13-08-03-03-type-dependent-expressions-cornell-notes.tex,Clause,13,13.08.03.03,Type Dependent Expressions,13-type-dependent-expressions,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-type-dependent-expressions/13-08-03-03-type-dependent-expressions-cornell-notes.tex,c1b800ea3d1899eebcfa1f10d4fd6718ba57958852510a06b2d48182baeeae37,collection remainder after ISO-specific template classification,source_removed
13-08-03-04-value-dependent-expressions-cornell-notes.tex,13-08-03-04-value-dependent-expressions-cornell-notes.tex,cc27c82751a30fe0ca63553558411b4bf765d0107b38e22be009d88b3622d67e,cpp,13-08-03-04-value-dependent-expressions-cornell-notes.tex,Clause,13,13.08.03.04,Value Dependent Expressions,13-value-dependent-expressions,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-value-dependent-expressions/13-08-03-04-value-dependent-expressions-cornell-notes.tex,3c79c06ba5bf650f97b23fe97b33609622497503269cfc9a684c649123113d32,collection remainder after ISO-specific template classification,source_removed
13-08-03-05-dependent-template-arguments-cornell-notes.tex,13-08-03-05-dependent-template-arguments-cornell-notes.tex,ae99eabf9012b7f5ee35562f11d23a2c5349c68445557c8b1f183d08818c335d,cpp,13-08-03-05-dependent-template-arguments-cornell-notes.tex,Clause,13,13.08.03.05,Dependent Template Arguments,13-dependent-template-arguments,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-dependent-template-arguments/13-08-03-05-dependent-template-arguments-cornell-notes.tex,01bd06503114324393908e80e15700e816115a3c87331952b2bd570b69459138,collection remainder after ISO-specific template classification,source_removed
13-08-04-01-point-of-instantiation-cornell-notes.tex,13-08-04-01-point-of-instantiation-cornell-notes.tex,e81f3836e36fff9f93e9eb859d0d5f462434d61f9afc1763c0b85b5122ce073f,cpp,13-08-04-01-point-of-instantiation-cornell-notes.tex,Clause,13,13.08.04.01,Point Of Instantiation,13-point-of-instantiation,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-point-of-instantiation/13-08-04-01-point-of-instantiation-cornell-notes.tex,ae417b8a6835396e95908163f2cf54172586cad915aa6119b72a86a6d55355c3,collection remainder after ISO-specific template classification,source_removed
13-08-04-02-candidate-functions-cornell-notes.tex,13-08-04-02-candidate-functions-cornell-notes.tex,72535b18f7a3fa3ca51a24b20ea5fa9ec38a704f741b1bb7ed39e879c68826f7,cpp,13-08-04-02-candidate-functions-cornell-notes.tex,Clause,13,13.08.04.02,Candidate Functions,13-candidate-functions,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-candidate-functions/13-08-04-02-candidate-functions-cornell-notes.tex,fa1a6141837006a08b6435753c19a2a95357264d97f175a5dd7a5ac6a129f79d,collection remainder after ISO-specific template classification,source_removed
13-09-01-general-cornell-notes.tex,13-09-01-general-cornell-notes.tex,cda8f94b1450a2fbcf56a97038d54d46a52ac6a15d75ca502b655cadfef1cdf7,cpp,13-09-01-general-cornell-notes.tex,Clause,13,13.09.01,General,13-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-general/13-09-01-general-cornell-notes.tex,62f9bd9c959de8fa31ee942e6300d73cec34d6af3333ef48239d7551b7952e6f,collection remainder after ISO-specific template classification,source_removed
13-09-02-implicit-instantiation-cornell-notes.tex,13-09-02-implicit-instantiation-cornell-notes.tex,772b3089d79bbc65e897a49d37812f3e28ef73eaeade6c7e4facca68c6e7843e,cpp,13-09-02-implicit-instantiation-cornell-notes.tex,Clause,13,13.09.02,Implicit Instantiation,13-implicit-instantiation,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-implicit-instantiation/13-09-02-implicit-instantiation-cornell-notes.tex,de387c1186f9b4769c056c3536ab60e6c08d926b1ef67a571b303ada2a2350e8,collection remainder after ISO-specific template classification,source_removed
13-09-03-explicit-instantiation-cornell-notes.tex,13-09-03-explicit-instantiation-cornell-notes.tex,900ad868495b0c2f493a8709f32cb63e064a6c9e02c2cc8e42a731cb79c05943,cpp,13-09-03-explicit-instantiation-cornell-notes.tex,Clause,13,13.09.03,Explicit Instantiation,13-explicit-instantiation,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-explicit-instantiation/13-09-03-explicit-instantiation-cornell-notes.tex,2a9efc1801e9383cbb59afad29c0e3c2a93a0f4d31a8e27fc6a3773dcea4e0b0,collection remainder after ISO-specific template classification,source_removed
13-09-04-explicit-specialization-cornell-notes.tex,13-09-04-explicit-specialization-cornell-notes.tex,d4eb10ac15e7dd12a2938cde79ec3c1099d045fe2b2961a21eff95345399f593,cpp,13-09-04-explicit-specialization-cornell-notes.tex,Clause,13,13.09.04,Explicit Specialization,13-explicit-specialization,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-explicit-specialization/13-09-04-explicit-specialization-cornell-notes.tex,0651adef6c0aaa5d54b19ef95c35f6f6bff8d93ad5f3bbcec2a50f5bda89fe80,collection remainder after ISO-specific template classification,source_removed
13-10-01-general-cornell-notes.tex,13-10-01-general-cornell-notes.tex,6b93d4c8923d2a324b761c7de2131c3d6d42238fda5d4670deab628af70402fb,cpp,13-10-01-general-cornell-notes.tex,Clause,13,13.10.01,General,13-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-general/13-10-01-general-cornell-notes.tex,b4f354d8f0719bc94672b8e315980528b47f97a2566c47f5caa6ae1edfc1ec1d,collection remainder after ISO-specific template classification,source_removed
